/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/entre el agua y el fuego --- 06 Y como es el.mp3 --- 3.99 --- 0.0053515625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Que habra sido de el.MP3 --- 3.9 --- 0.0034863281
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Me gusta la palabra libertad.MP3 --- 4.58 --- 0.0040917969
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Denisse.MP3 --- 3.66 --- 0.00328125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Rosali.MP3 --- 3.02 --- 0.0027050781
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - No soy uno mas.MP3 --- 3.19 --- 0.0028515625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Ecos de sociedad.MP3 --- 2.78 --- 0.0024902344
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Le llamaban loca.MP3 --- 3.95 --- 0.0035253906
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El pregon.MP3 --- 2.64 --- 0.0023632812
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Me llamas.MP3 --- 4.81 --- 0.004296875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Ay corazon.MP3 --- 3.55 --- 0.0031835937
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La carcel del amor (Ana Gabriel).MP3 --- 4.4 --- 0.004921875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El rincon de Andres.MP3 --- 4.04 --- 0.0036132813
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Gente maravillosa.MP3 --- 4.84 --- 0.0043261719
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Tu pais.MP3 --- 3.51 --- 0.0031347656
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Para vosotros canto.MP3 --- 3.32 --- 0.00296875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Recuerdo un tren.MP3 --- 3.8 --- 0.0033984375
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Una locura.MP3 --- 4.25 --- 0.0038085937
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La madre.MP3 --- 3.21 --- 0.0028710937
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Si supieras como te amo.MP3 --- 4.39 --- 0.0039257812
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - A mi padre.MP3 --- 4.78 --- 0.0042675781
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Balada para un viejo tren.MP3 --- 4.33 --- 0.0038671875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La espera.MP3 --- 5.05 --- 0.0045117188
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El torerillo.MP3 --- 3.19 --- 0.0028613281
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Mientras duermen los niños.MP3 --- 4.39 --- 0.0039257812
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Brindaremos por el.MP3 --- 3.73 --- 0.0033398437
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Podre olvidar.MP3 --- 4.52 --- 0.0040429687
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El ciego.MP3 --- 4.33 --- 0.0038671875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Nana para mi madre.MP3 --- 3.3 --- 0.0029589844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Amigo.MP3 --- 3.31 --- 0.0029589844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Decidieron volar.MP3 --- 4.1 --- 0.0036621094
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Señor X.MP3 --- 3.42 --- 0.0030664063
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Marinero.MP3 --- 4.01 --- 0.0035839844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Samaritanas del amor.MP3 --- 3.33 --- 0.0029785156
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Que triste se te ve.MP3 --- 4.0 --- 0.0035839844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Amarte asi.MP3 --- 4.23 --- 0.0037890625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Mi amigo Luis.MP3 --- 4.01 --- 0.00359375
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Avelin.MP3 --- 2.57 --- 0.0023046875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La vida.MP3 --- 3.87 --- 0.0034667969
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Tu como yo.MP3 --- 4.41 --- 0.0039453125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Un velero llamado libertad.MP3 --- 3.66 --- 0.0032714844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - No hay preguntas.MP3 --- 3.29 --- 0.0029492188
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - A mas de mil km de ti.MP3 --- 3.51 --- 0.0031347656
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Amor adolescente.MP3 --- 3.27 --- 0.0029199219
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Veinte años.MP3 --- 3.89 --- 0.0034765625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El dia que te marches.MP3 --- 2.26 --- 0.0020214844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Quiero ser agua fresca.MP3 --- 3.68 --- 0.0032910156
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Es la verdad.MP3 --- 3.65 --- 0.0032714844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Como ha pasado el tiempo.MP3 --- 3.48 --- 0.0031054688
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Mañana volveras.MP3 --- 3.24 --- 0.0029003906
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - No supo decir no.MP3 --- 3.13 --- 0.0028027344
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Y sigo enamorado.MP3 --- 4.68 --- 0.0041894531
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Ella y el.MP3 --- 3.38 --- 0.0030175781
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Pequeño gorrion.MP3 --- 2.9 --- 0.0025976563
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Para saber de amor.MP3 --- 4.63 --- 0.004140625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Por ti.MP3 --- 3.1 --- 0.0027734375
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - De quien sera la culpa.MP3 --- 3.91 --- 0.0034960938
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Voy a volverme loco.MP3 --- 4.92 --- 0.0044042969
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - De no ser lo que soy.MP3 --- 3.65 --- 0.0032617187
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La tabaquera.MP3 --- 3.44 --- 0.0030761719
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Acercate.MP3 --- 3.52 --- 0.0031445313
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Como decirte.MP3 --- 3.23 --- 0.002890625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Por que te vas (Oreja Van Gohg).MP3 --- 4.16 --- 0.0037207031
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La boda.MP3 --- 3.29 --- 0.0029492188
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Morir de amor.MP3 --- 3.11 --- 0.0027832031
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Dices que soy un hombre triste.MP3 --- 3.86 --- 0.0034570313
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El amo y el mozo.MP3 --- 3.86 --- 0.0034570313
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Un dia mas.MP3 --- 3.51 --- 0.0031347656
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - No resulta facil.MP3 --- 4.1 --- 0.003671875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Ahora que te has ido.MP3 --- 3.93 --- 0.003515625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Payaso azul.MP3 --- 4.06 --- 0.0036328125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Hoy me acorde de ti.MP3 --- 3.13 --- 0.0028027344
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La loca (Raul Rodriguez).MP3 --- 3.95 --- 0.0035351563
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Javier.MP3 --- 3.55 --- 0.004765625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Quedate conmigo.MP3 --- 3.53 --- 0.0031542969
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - De profesion parao.MP3 --- 3.03 --- 0.0027050781
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Aquella mujer.MP3 --- 3.12 --- 0.0027832031
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Yo quiero ser.MP3 --- 4.1 --- 0.0036621094
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Cantame.MP3 --- 4.38 --- 0.0039160156
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Pensando en ti.MP3 --- 3.98 --- 0.0035546875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Me duelen.MP3 --- 3.16 --- 0.0028320312
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Amor sin limite.MP3 --- 4.67 --- 0.0041796875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Y soñara.MP3 --- 3.59 --- 0.0032128906
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Tentacion.MP3 --- 4.67 --- 0.0041796875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Amada mia.MP3 --- 4.0 --- 0.0035839844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La Reina del Cafetal.MP3 --- 3.64 --- 0.0014257812
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Soledades.MP3 --- 3.76 --- 0.003359375
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - No se no se.MP3 --- 3.51 --- 0.0031445313
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Ay amor (Mocedades).MP3 --- 3.6 --- 0.0032226562
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La primera vez.MP3 --- 3.63 --- 0.0032421875
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Escuchando esa musica.MP3 --- 3.3 --- 0.0029589844
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Corazon caribe.MP3 --- 3.98 --- 0.0035644531
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Melodia perdida.MP3 --- 3.85 --- 0.0034472656
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Mi soledad.MP3 --- 3.9 --- 0.0034960938
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - A ti mujer.MP3 --- 3.33 --- 0.0029785156
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Si no estuvieras tu.MP3 --- 3.49 --- 0.003125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Que canten los niños (mocedades).MP3 --- 4.7 --- 0.0041992187
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La casada.MP3 --- 3.67 --- 0.0032910156
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Es mas joven que tu.MP3 --- 3.54 --- 0.0031640625
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Porque esta soledad (Alejandro Fdez).MP3 --- 3.74 --- 0.0033496094
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Te quiero tanto.MP3 --- 3.61 --- 0.0032324219
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Comprare.MP3 --- 3.24 --- 0.0029003906
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - No te vayas nunca.MP3 --- 4.37 --- 0.0039160156
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Muchacho solitario.MP3 --- 3.58 --- 0.003203125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Si, si, si.MP3 --- 3.62 --- 0.0032324219
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Cosas de doña Asuncion.MP3 --- 2.88 --- 0.002578125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Celos de mi guitarra.MP3 --- 2.88 --- 0.002578125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Amame.MP3 --- 5.17 --- 0.0046289063
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Me hablaba de ti.MP3 --- 3.38 --- 0.0030273438
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Te echo de menos.MP3 --- 4.34 --- 0.0038867187
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - SOS.MP3 --- 3.84 --- 0.0034375
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - La rutina.MP3 --- 3.61 --- 0.0032324219
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El regreso.MP3 --- 3.26 --- 0.0029101562
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Cantar una cancion.MP3 --- 3.01 --- 0.0026953125
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Se canso de esperar.MP3 --- 3.59 --- 0.0032128906
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - El loco.MP3 --- 3.63 --- 0.0032519531
/home/radio-mickyandonie/Desktop/radio-ma/mr-spanish/Jose Luis Perales  Canciones/Jose Luis Perales Canciones --- Jose Luis Perales - Desde que te quiero.MP3 --- 3.49 --- 0.0031152344
